qa_id,question,answer,type,source_file,page_no
retail_011,コンビニエンスストアをよく利用する時間帯が午前8時から午前11時までの割合は何％ですか？,29.5％です。,table,003_02_04.pdf,23
retail_012,午前5時から午前8時の時間帯と午前2時から午前5時の時間帯にコンビニエンスストアを利用する人の合計数はどれくらいですか?,"午前5時から午前8時の時間帯に利用する人の数は1,221人で、午前2時から午前5時の時間帯に利用する人の数は168人です。したがって、合計数は1,221 + 168 = 1,389人です。",paragraph,003_02_04.pdf,23
retail_013,コンビニエンスストアで買い物をする際キャッシュレス決済をほぼ毎回利用している人の割合は何％ですか？,35.7％です。,table,003_02_04.pdf,27
retail_014,コンビニエンスストアに社会的役割として期待する活動で「災害対応機能」が重要と回答した人の割合は何％ですか？,51.0％です。,paragraph,003_02_04.pdf,29
retail_015,モール型のネット通販サイトなど、商品ごとに販売条件などが異なる場合がある。このような場合、すべての説明を最終確認画面に表示すると、かえって消費者がわかりにくくなってしまう恐れがある。わかりやすく表示するために、どのように対応するのが望ましいか。,インターネットショッピングモールの最終確認画面では、消費者がさまざまなサイズの画面と異なるフォーマットを使用することを考慮する必要があります。たとえば、画面のサイズに応じて読みやすく情報を配置したり、スクロール機能を使用してすべての情報に簡単にアクセスできるようにする必要があります。また、複数の販売者が同じモールで商品を販売する場合、各商品の条件が異なる場合がありますので、各商品の条件を明確に区分して表示する必要があります。これらの要素を考慮することで、消費者は誤解なしに購入条件を明確に認識することができます。したがって、消費者が情報を簡単に認識できるように、直感的で明確なインターフェース設計が必要です。また、関連広告部分へのリンクを明確にして、消費者が簡単に参照できるようにする必要があります。,paragraph,20220601la02_07.pdf,4
retail_016,定期購読契約が無期限に設定されている場合、および「自動更新」条件が含まれている場合に消費者にどのような情報を明確に表示するかを説明してください。,無期限の定期購読契約の場合、無期限であることを明確に表示する必要があり、消費者が参考にできるように1年単位の総分量など一定期間に分量を分けて提示することが望ましい。これは、消費者が契約の無期限を認識しながら、おおよその使用量を簡単に把握できるようにするためです。 「自動更新」条件が含まれている場合は、その条件の明確な表示が必要です。 1年単位の設定は、消費者が一定期間の予想コストを事前に把握するのに役立ち、年間消費パターンに基づいてより良い計画を立てるのに役立ちます。,paragraph,20220601la02_07.pdf,5
retail_017,通販の商品申込ハガキにキャンセル、返品・交換に関する注意事項を書面に記載する場合、第12条6に違反しない記載例を挙げてください。,"キャンセル・返品・交換についての注意事項として、次のような表記が考えられます。

・当社が商品の発送を行うまでは、以下に記載の電話番号にてお申込みの
撤回を行うことが可能です。
・商品到着後の返品については、10日以内に電話での御連絡をお願いいた
します。
・不良品の返品については返送料も当社負担で対応いたしますが、お客様
の御都合による返品については返送料を御負担いただきます。
・同一商品のサイズ交換については返送料のみの御負担（手数料や再発送
する際の送料等の支払は不要）で対応いたします。
（キャンセル・返品・交換：専用ダイヤル）XX－XXXX－XXXX",image,20220601la02_07.pdf,11
retail_018,多数の商品が掲載されている通販カタログなど、申込書に商品の価格等の記載が困難な場合、特定商取引に関する法律 第12条の6に違反しないようにするためにどのような対応が求められますか？,カタログに多数の商品が掲載されており、それぞれの価格等を記載することが困難な場合等は、カタログの該当箇所を容易に参照できる状態にしていれば『商品コード』等のみを記入する欄を設ける形式でも認められます。例えば、申込はがきに商品コードと注文数を記入する形式が許容されています。,paragraph,20220601la02_07.pdf,12
retail_019,セルフメディケーション推進におけるスイッチOTC薬とはどのような薬を指すのか、説明してください。,スイッチOTC医薬品とは、要指導医薬品及び一般用医薬品のうち、医療用から転用された医薬品（類似の医療用医薬品が引き続き同じ用法で保険給付の対象外のものを除く。）を指します。対象となる医薬品の薬効の例は、かぜ薬、胃腸薬、鼻炎用内服薬、水虫・たむし用薬、肩こり・腰痛・関節痛の貼付薬等です。,image,210928.pdf,4
retail_020,セルフメディケーション推進のためのスイッチOTC薬控除について、課税所得400万円の人がスイッチOTC対象の医薬品を1年で2万円購入した場合、課税所得控除はいくらになるか。また、減税効果について、所得税と個人住民税それぞれ提示してください。,"課税所得400万円の人がスイッチOTC対象の医薬品を1年で2万円購入した場合、8,000円が課税所得から控除されます。（対象医薬品の購入金額：20,000円－下限額：12,000円＝8,000円）減税額は、所得税：1,600円（控除額：8,000円 × 所得税率：20% ＝ 1,600円）、個人住民税は800円の減税効果（控除額：8,000円 × 個人住民税率：10% ＝ 800円）となります。",image,210928.pdf,4
retail_021,レシートに記載されるセルフメディケーション税制対象商品に関する情報は、どのような方法で消費者にわかりやすく示されているのか、具体的な対応例を挙げて説明してください。,セルフメディケーション税制対象商品に関する情報は、レシートに特定のマークを商品名の前に付けることで示されます。このマークは各社で自由に設定され、例えば「印はセルフメディケーション税制対象商品」といった説明がレシートに記載されます。もう一つの方法は、対象商品のみの合計額を分けて記載することです。,paragraph,210928.pdf,12
retail_022,手書き領収書は、セルフメディケーション税制対象商品1品目ごとに発行しなければなりませんか？,税制対象品目の領収書を、1品目単位で発行する必要はありません。領収書には、控除対象商品の商品名を記載し、当該商品がセルフメディケーション税制対象商品である旨を記載してください。,paragraph,210928.pdf,14
retail_023,1年間の自己負担医療費が8万8千円未満の場合にセルフメディケーション税制を利用する際、対象商品を1万2千円以上購入したが、その一部が治療用途のOTCであった場合の最適な税控除の選択方法について詳しく教えてください。,まず、セルフメディケーション税制の対象商品を1万2千円以上購入していれば、この税制を利用することが可能です。しかし、その一部が治療用途のOTCである場合、従来の医療費控除も考慮する必要があります。治療用途のOTCは従来の医療費控除に含めることができるため、治療用途のOTCの費用を医療費控除に含め、合算した結果がどちらの控除が有利かを判断します。具体的な計算は下記のリンクで行うと便利です。https://www.jfsmi.jp/lp/tax/,paragraph,210928.pdf,18
retail_024,大規模小売業者が特売商品等の買いたたきとなる行為と、不当な値引き行為について、それぞれどのようなものか説明してください。,特売商品等の買いたたきとして認められる行為には、市場価格よりも著しく低い価格で特売商品を購入するために納入業者に圧力をかけることが含まれます。これにより納入業者は利益を大幅に削減され、経済的な困難に陥る可能性があります。,paragraph,daikibopamph.pdf,3
retail_025,大規模小売業者がプライベート・ブランド商品の特別注文を納入業者に依頼した後、その商品の受領を拒否した場合、納入業者が通常生ずべき損失を負担しなければならない状況とそうでない状況について具体的に説明してください。,大規模小売業者がプライベート・ブランド商品の特別注文を納入業者に依頼した後にその商品の受領を拒否する場合、納入業者が通常生ずべき損失を負担しない状況は、あらかじめ納入業者の同意を得て、かつ、商品の受領を拒むことによって生じる損失を大規模小売業者が負担する場合です。これに対し、納入業者が通常生ずべき損失を自ら負担しなければならない状況は、大規模小売業者が事前に納入業者の同意を得ていない場合や、大規模小売業者が損失を負担しないと決めた場合です。,paragraph,daikibopamph.pdf,6
retail_026,大規模小売事業者の押し付け販売とみなされた具体例について、百貨店の事例はありますか？,大規模小売事業者の押し付け販売とみなされた百貨店の事例はあります。百貨店が「全従業員訪問販売」等の販売企画を実施する際に、納入業者に対して、当該販売企画の販売対象となる商品を購入させ、また、絵画の展示会で販売する絵画を購入させていた事案があります。この件は、平成21年3月5日排除措置命令が出されました。,image,daikibopamph.pdf,7
retail_027,大規模小売事業者による「不当な経済上の利益の収受」に該当する本来納入業者が提供する必要のない金銭とは、具体的にどのような金銭を指すか。,「本来当該納入業者が提供する必要のない金銭」とは、具体的には、決算対策協賛金、納入業者の商品が含まれていない催事や広告のための協賛金、納入業者の商品が置かれている売場とは関係ない場所での売場の改装のための協賛金等を指します。,paragraph,daikibopamph.pdf,9
retail_028,納入業者が要求（告示第1項から第8項）に応じなかった場合、大規模小売業者から「今月は発注量を減らします」と通知を受けたが、これはどのような条項に違反する可能性があるか？,納入業者が告示第1から第8項に応じなかった場合に、大規模小売業者が「今月は発注量を減らします」と通知をすることは、告示第9項の『その他不利益な取扱い』に該当する可能性があります。公正取引委員会がこれを不当と判断した場合、当該大規模小売業者に対する指導や制裁が行われることがあります。,paragraph,daikibopamph.pdf,10
retail_029,食品表示法に基づく容器包装への表示について、品質事項と衛生事項で共通している項目は何か。具体的に教えてください。,品質事項と衛生事項で共通している項目は、名称、賞味・消費期限、保存方法、遺伝子組換え情報、製造者名等です。,image,food_labeling_cms202_221202_01.pdf,7
retail_030,ECサイトにおける期限情報の掲載について、出荷日から起算した掲載を考えています。この表示を適用できる食品の条件と、掲載例を教えてください。,"出荷時点で食品の期限残の期間が明確化されている場合に、出荷日から起算する期限の掲載が可能です。主に、期限が短い食品が対象となっています。表示例は次のとおりです。
- 出荷日より 14 日
- 出荷の時点から起算して 14 日前後
- 発送日より約 14 日
- 商品発送の時点で賞味期限まで残り 90 日以上の商品をお届け",table,food_labeling_cms202_221202_01.pdf,17
retail_031,ECサイトで発注から配送までの日数が前後する場合も考えられるが、期限について消費者に誤認させないために、期限残表示においてどのような配慮をするべきか。,消費者に誤認を与えない情報を伝えるという意味で、期限残の日数に「前後」や「約」といった言葉を入れる方法もあります。例えば、「お届け日を含め 10 日前後、到着日から約 7 日」といった表示です。このように記載することで、配達日程が多少前後したとしても、掲載内容に大きな齟齬が生じるリスクを低下させることができます。,paragraph,food_labeling_cms202_221202_01.pdf,18
retail_032,商品リニューアル等で原材料が変わり、同じ製品でも容器や包装パッケージに記載される情報が変わるケースがあります。入出荷管理の事情で、最新の原材料情報をECサイトに即時反映できないことがありますが、ECサイトの食品情報表示にどのような注意書きを記載するべきでしょうか。注意文の具体的な文章例を教えてください。,容器包装上の表示と EC サイト上の食品表示情報を同じにすることが適切ですが、入荷・出荷管理等の事情によりEC サイト上の食品表示情報の変更できない場合に備え、実商品が消費者のお手元に配達された際に、必ず食品の容器包装上の表示を確認してもらうよう促す注意文を入れることを推奨します。例えば、「※食品表示情報の掲載内容につきましては、お手元に届きました商品の容器包装の表示を必ずご確認いただきますようお願いします。」といった表示が考えられます。,paragraph,food_labeling_cms202_221202_01.pdf,36
retail_033,ECサイト上において、加工食品の食品表示情報として無くては困る、と利用者が回答した情報の上位3つを教えてください。また、それぞれ全体の何%を占めていますか？具体的な数値を示しながら回答してください。,"ECサイト上において、加工食品の食品表示情報としてなくては困る情報として利用者が多く回答した情報は、次のとおりです。
期限情報（賞味・消費期限など）：36.4%、名称：27.8%、内容量（重量・個数など）：26.1%",image,food_labeling_cms202_221202_01.pdf,45
retail_034,2020年の全売上で、新鮮3部門、日配、惣菜の前年比成長率が全店と既存店でそれぞれどのように変わったかを比較してください。また、全店を合計した場合、それぞれの売上構成比はどのくらいですか？,2020年の全店で、新鮮3部門は108.9％、日配は107.3％、惣菜は101.2％の成長率を記録しました。既存店では、鮮魚3部門が107.5％、日配が105.8％、惣菜は100.0％の成長率を見せました。全店での売上構成比は、新鮮3部門が34.8％、日配が19.7％、惣菜が9.9％です。,table,hakusho2021-01.pdf,2
retail_035,2020年1月の水産カテゴリでの相場の動きはどうでしたか？,1月は暖冬の影響で、牡蠣やタラなど鍋物用商材の動きが悪く、前年同月比で0.6％のマイナスでした。,image,hakusho2021-01.pdf,8
retail_036,2020年の生鮮品仕入れ原価DIの季節的な相場変動と気象条件が与えた影響について、DI数値も挙げながら説明してください。,生鮮品仕入れ原価DIは春頃から青果相場が高めに推移していましたが、梅雨時期の長雨でさらに上昇し、8月には18.8まで上昇しました。しかし、11月以降に秋の安定した天候を反映して相場が安値となり、マイナス2.0まで低下しました。,table,hakusho2021-01.pdf,6
retail_037,2020年の緊急事態宣言以後の一般食品の購入トレンドを説明し、消費者行動について説明してください。,2020年の緊急事態宣言以来、食品購入トレンドは大きく2段階に分かれます。最初のステップは緊急事態宣言の直後に、消費者が食品を備蓄する行動を示しました。これにより、米、ラーメンなどの長期保管が可能な食品や調理用必需品である調味料、調理補助食品などの販売が急増しました。特に、一部の食品では在庫切れまで発生しました。 2番目の段階は緊急事態が解除されて以来、備蓄用食品の購入が安定している一方で、家庭内の調理が増えて調理用食材と簡易調理食品の販売が着実に増加しました。これらの2つの段階で、消費者行動の変化は食品産業全体にわたって品目別の需要変動をもたらし、特に初期備蓄後の安定した需要は長期的な販売傾向の形成に影響を与えました。,paragraph,hakusho2021-01.pdf,12
retail_038,酒税法改正により、ビール、第三のビール等、発泡酒の税額はいくらに変更されるか。,酒税法改正により、ビールの酒税は2020年10月に70円、2023年10月に63.5円、2026年10月にはビール・発泡酒・新ジャンルが「発泡性酒類」に統一され54.25円に減額されます。新ジャンル（第三のビールなど）は2020年10月に37.8円、2023年10月には発泡酒とカテゴリが統一され37.8円、2026年10月には「発泡性酒類」の54.25円に増額されます。発泡酒は、2026年10月に「発泡性酒類」の54.25円に増額されます。,table,hakusho2021-01.pdf,12
retail_039,キャッシュレス決済利用が促進された主な要因と、その結果としてスーパーマーケットにおける現金利用率がどのように変化したか、具体的なデータを基に説明してください。,キャッシュレス決済利用が促進された最大の要因は、2020年6月末まで9ヶ月間行われた経済産業省が実施した「キャッシュレス・消費者還元事業」で中小事業者のキャッシュレス対応が強力に推進されたことです。消費者にとっても、決済時のポイント還元や還元率アップキャンペーンが魅力に映り、利用が伸びました。また、コロナ禍でお金の受け渡しを避けたいという消費者心理も働いたと考えられます。これにより、スーパーマーケットでのキャッシュレス利用は拡大しており、具体的なデータによれば、2020年のキャッシュレス・消費者還元事業終了後も、その利用は継続的に増加しました。2021年1月の調査では、現金利用率が1年前の44.3%から31.5%にまで減少しています。,paragraph,hakusho2021-01.pdf,14
retail_040,スーパーマーケットにおけるレジ袋有料化義務化前と後におけるマイバッグ利用率の変化について、具体的な数値も含めて説明してください。,レジ袋有料化義務化前でもマイバッグの利用率は42.2%と高い水準に達していましたが、有料化義務化後には72.4%に増加しました。,paragraph,hakusho2021-01.pdf,16
retail_041,営利法人がたばこの販売を行うために必要な条件は何ですか？,定款や寄附行為に「その他前各号に付帯する業務」や「その他目的達成のための事業」等の規定があれば、たばこの販売を行うことができます。,table,kouri_toriatsukaiyouryou.pdf,3
retail_042,"たばこ販売における特定小売販売業（特定小売販売業の許可申請に該当するものを除く）営業所が300世帯程度以上の商業制限団地内に位置する場合、申請者の取扱予定高を計算してください。なお、既に存在する営業所が3つある状況で、当該商業制限団地内の取り扱い予定高が30,000本と仮定する。",特定小売販売業の営業所が300世代以上の商業制限団地内に位置する場合、申請者の取扱予定高は以下の式で計算されます。 。したがって、既に存在する営業所が３つある状況で予想取扱予定高が３０，０００本であれば、申請者の取扱予定高は３０，０００／（３＋１）＝７，５００本です。,paragraph,kouri_toriatsukaiyouryou.pdf,10
retail_043,公共工事に起因して営業所を移転する場合、移転後の営業所における供給見込区域が移転前の営業所の供給区域と重なり合う部分の割合が50%未満の場合、どのような基準により許可が判断されるか?,公共工事に起因して営業所を移転する場合、移転後の営業所における供給見込区域が移転前の営業所の供給区域と重なり合う部分の割合が50%未満である場合、第一1(2)2イの距離基準及び(3)イ又はロ(b)の取扱高基準を当該数値に100分の70を乗じて得た数値に読み替えて適用する。,paragraph,kouri_toriatsukaiyouryou.pdf,11
retail_044,たばこ事業法第23条第三号に基づいて特定小売販売業の許可申請が不許可となる場合、その具体的な基準は何か？また、その際に不許可通知書にはどのような内容が記載されるべきか？,たばこ事業法第23条第三号に基づいて不許可となる場合、その具体的な基準は『営業所の位置が不適当』とされています。これに関連して施行規則第20条第一号では、たばこ購入に不便な場所に該当すること、第20条第二号では基準距離が満たされていないことや滞留性・閉鎖性がないこと、第20条第三号では自動販売機の設置場所が不適当であることなどが挙げられます。不許可通知書にはこれらの具体的な理由が詳細に記載される必要があります。,table,kouri_toriatsukaiyouryou.pdf,17
retail_045,製造たばこ小売に関する地域区分について、指定都市の認定条件及び特例について説明してください。また、その認定の適用時期についても詳しく述べてください。,指定都市の認定条件は、人口50万人以上の市制施行地、東京都の特別区、およびその他別に定める市制施行地です。ただし、その他別に定める市制施行地は特段の事情が生じない限り当分の間定められません。指定都市の認定は、住民基本台帳人口が50万人以上となった翌年度から適用されます。,paragraph,kouri_toriatsukaiyouryou.pdf,21
retail_046,繁華街(B)に該当する街路の条件と、市街地の条件を比較して、どのような重複や相違が認められるか、具体例を挙げて説明してください。,"繁華街(B)に該当する街路の条件は、1日当たり乗車人員が50,000人未満であり、遊興飲食施設や商店、観光客施設が200店舗未満で連続している街路です。一方、市街地の条件は、繁華街(A)および繁華街(B)に該当しない街路で、市街地形成施設が20%以上を超える部分を占めている街路です。重複は、繁華街の定義に含まれないため、該当する街路が市街地として認定されうるという点です。違いとして、繁華街(B)は特定の乗車人員数や商業施設の連続性で定義されますが、市街地は市街地形成施設の割合によって定義される点が相違点となります。",table,kouri_toriatsukaiyouryou.pdf,22
retail_047,食品の入荷品の識別におけるチェック項目には何がありますか？,"入荷品を管理する単位（入荷ロット）を決めているか
入荷ロット番号の割り当てルールを決めているか
入荷ロット番号の表示方法を決めて、入荷品に表示しているか",table,manual-kouri.pdf,10
retail_048,店舗でカット・小分け・調理した製品の入荷ロットの定義と、ロット番号の割り当て方の例を具体的に教えてください。,店舗でカット・小分け・製造（調理）した場合の入荷ロットは、1 つの仕入れ先から同時に入荷した、同じ商品種類の入荷品の単位を１つの入荷ロットとするのが基本です。入荷先がロットを定義し（例えば製造日別、産地別など）、その単位で出荷している場合は、そのロットを引き継いで入荷ロットとします。そうでない場合は、入荷した段階でロットを定義します。,paragraph,manual-kouri.pdf,29
retail_049,牛トレサ法での記録の保存期間はどのように設定されていますか？,記録を1年ごとに閉鎖し、その後2年間保存します,table,manual-kouri.pdf,48
retail_050,食品関連商品を保管する際の、保管庫の温度や保管状態を記録しています。これらの記録について保存期間は定められていますか？定められている場合、該当する法令と保存期間について教えてください。,"「食品衛生法第３条第２項にもとづく食品等事業者の記録の作成及び保存に係る指針」に該当し、食品等事業者それぞれの、出荷・販売先等に係る記録、殺菌温度や保管時の温度等の製造・加工・保管等の状態の記録が規定されています。事業者が取扱う食品等の流通実態（消費期限または賞味期限）に応じて合理的な期間を設定する必要がありますが、多種多様な食品を仕入、出荷、販売等する事業者であって流通実態に応じた保存期間の設定が困難な場合については、その区分毎に次の期間を参考に保存期間を設定してください。
する。
・生産段階：販売後１～３年間
・製造、加工段階：販売後１～３年間
・流通段階：販売後１～３年間
・販売段階：販売後１～３か月",table,manual-kouri.pdf,48
retail_051,販売エリアに掲示する酒類販売管理者情報の標識には、どのような項目を記載するべきですか？,"酒類販売管理者情報の標識には、次の情報を記載します。
- 販売場の名称及び所在地
- 酒類販売管理者の氏名
- 酒類販売管理研修受講年月日
- 次回研修の受講期限
- 研修実施団体名
標識の様式例については、国税庁のホームページからダウンロードすることができ
ます。",image,r04_04_03.pdf,5
retail_052,酒類小売業者が酒類販売管理者を選任するにあたり、候補者が別の販売場で既に酒類販売管理者に選任されている場合、次にどのような手続きを行うべきでしょうか？また、その手続きを行わなかった場合の罰則について説明してください。,酒類小売業者は、候補者が別の販売場で既に酒類販売管理者に選任されている場合、その候補者を新しい販売場の酒類販売管理者として選任することはできません。もしそのまま選任した場合、『酒類販売管理者選任(解任)届出書』を税務署に提出しなかった場合には10万円以下の過料に処されることがあります。また、酒類販売管理者を選任しなかった場合には50万円以下の罰金に処されることがあります。,paragraph,r04_04_03.pdf,6
retail_053,同じ建物内に酒類を販売する売り場が複数階に存在する場合や、売り場面積が広大な店舗の場合、どのように責任者を配置する必要がありますか？また、責任者の条件も教えてください。,同一建物内において酒類売場を設置している階が複数ある場合、酒類販売管理者のいない各階ごとに、酒類販売管理者に代わる責任者を1名以上指名することが求められています。ただし、レジスター等により代金決済をする場所が各階になく1か所にしかない場合で、かつ、酒類販売管理者のみで酒類の適正な販売管理が確保できると認められる場合は、酒類販売管理者に代わる責任者を指名しなくても差し支えないものとされています。また、酒類売場の面積が著しく大きい場合は、100 ㎡を超えるごとに、１名以上の責任者を指名することが求められています。責任者は、成年者を指名することが望ましく、特に夜間（23 時～翌日５時）においては成年者を指名、配置してください。,paragraph,r04_04_03.pdf,8
retail_054,ウイスキーと日本酒の代表的な小売価格をもとに酒税額と酒税等負担率を示し、ウイスキーと日本酒の酒税額の金額差と、ウイスキーの酒税が日本酒の酒税に対して何倍になるか計算してください。,"ウイスキーの代表的な小売価格は2,068円で、これにもとづく酒税額は301円、酒税等負担率は23.6%です。日本酒の代表的な小売価格は2,035円で、同様に酒税額は198円、酒税等負担率は18.8%です。ウイスキーと日本酒の酒税額の金額差は103円で、ウイスキーの酒税は日本酒の約1.52倍です。",image,r04_04_03.pdf,9
retail_055,酒類販売管理者の選任や解任に関する届出書類は、どこで入手できるか。,酒類販売管理者選任(解任)届出書には、届出者の住所、会社名、代表取締役の氏名などの情報が記載される必要があります。具体例として、届出者の住所が千代田区霞が関○丁目○番○号であり、会社名が○○商事株式会社、代表取締役が○○ 太郎である場合が挙げられます。,paragraph,r04_04_03.pdf,10
retail_056,同一建物内において酒類売場を設置している階が複数ある場合、どのような対応が必要ですか？,酒類販売管理者のいない各階ごとに、1名以上の責任者を指名する必要があります。,image,r04_04_03.pdf,13
retail_057,フランチャイズ契約に関する最近の主な相談事例のうち、中途解約についてはどのような相談があるか。具体的に説明してください。,"フランチャイズ契約において、事前に本部事業者の説明を十分受けずに契約した場合や、加盟者が事業内容をよく理解しないで契約を結んだ場合に、次のような相談が寄せられています。
加盟契約前の金銭の支払いにおいては、加盟契約締結前に申込金を支払ったが返還に応じてくれないといった相談、中途解約に関しては、十分な経営指導が受けられず契約を解消したいといった内容や、経営がうまくいかないため解約を申し出たら解約違約金を請求されたといった相談があります。また、近くに新たな加盟店ができることに対する対応方法についても相談も寄せられています。",image,r3fy-FC-all.pdf,1
retail_058,フランチャイズ契約中途解約時に解約違約金が発生するケースにおいて、その算定方法や発生条件を十分に理解するために、どのような具体的な確認を行うべきですか？,"契約中途解約時に解約違約金が発生するケースでは、以下の具体的な確認を行うべきです：
1. 契約が解除される具体的な条件と手続を確認する。
2. 中途解約時に解約金または損害賠償金が発生するかどうかを確認する。
3. 解約金等が発生する場合、その算定方法（例えば、ロイヤルティの数ヶ月分等）を確認する。
4. 特に業績不振による解約の場合にも解約金が必要かどうかを確認する。このように、あらかじめ十分な内容を理解し、納得した上で契約を締結することが重要です。",image,r3fy-FC-all.pdf,5
retail_059,中小小売商業振興法では、フランチャイズ契約の締結前に本部事業者が概要情報を加盟店に対して開示することを定めている。具体的にどのような情報を開示するのか。,"中小小売商業振興法では、同法の対象とする特定連鎖化事業（いわゆる小売・飲食のフランチャイズ・チェーン）について、本部事業者の事業概要や契約の主な内容等についての情報を、チェーンに加盟しようとする方に対して契約締結前に書面を交付し、説明することを義務付けています。
中小小売商業振興法で定めている、主な本部事業者の事前開示項目は次のとおりです。
- 本部事業者の概要（株主、子会社、財務状況、店舗数の推移、訴訟件数等）
- 契約内容のうち加盟者に特別な義務を課すもの等、加盟者にとって重要な事項
- テリトリー権の有無
- 競業避止義務、守秘義務の有無
- 加盟金、ロイヤルティの計算方法など金銭に関すること
- 商品、原材料などの取引条件に関すること
- 契約期間、更新条件、契約解除等に関すること 等",paragraph,r3fy-FC-all.pdf,6
retail_060,加盟者への不当な不利益を与える本部の行為は具体的にどのようなものがあるでしょうか。また、それらの行為が「優越的地位の濫用」に該当するかどうかはどのように判断されますか。,フランチャイズ契約の個別条項又は本部の行為が優越的地位の濫用に該当し得る行為としては、正当な理由のない取引先の制限、仕入数量の強制、見切り販売の制限、契約締結後の契約内容の変更、必要以上の競業禁止義務、営業時間の短縮に係る協議拒絶、事前の取り決めに反するドミナント出店などがあります。また、フランチャイズ契約全体として「優越的地位の濫用」に該当するかどうかの考え方として、たとえば、取扱商品の制限や販売方法の制限、一部の売上高の達成義務、解約権の有無や違約金の額、契約期間なども総合的に検討されます。これらの行為が「優越的地位の濫用」に該当するかどうかは、フランチャイズ契約の個別条項や本部の行為が正常な商慣習に照らして不当に不利益を与えているかどうか、そしてフランチャイズ契約全体としての状況を総合勘案して判断されます。,paragraph,r3fy-FC-all.pdf,11
